,min1,min2,min3,min123,max1,max2,max3,max123,mean1,mean2,mean3,mean123,std1,std2,std3,std123,sad1,sad2,sad3,sad123,corl1,corl2,corl3,corl123,onoff1,onoff2,onoff3,onoff123,range1,range2,range3,range123,ptime,pfixed,pprob
2012-08-18 06:45:00,36.857,15.53,20.992,73.714,1001.63,979.878,22.22,2003.262,128.624605556,106.96365,21.6609555556,257.249211111,69.4513159329,69.4138268026,0.175636038571,138.902631866,3049.579,2988.914,169.483,6099.162,0.793322400352,0.793186763292,0.108247694709,0.793322427996,7.0,7.0,0.0,9.0,964.773,964.348,1.228,1929.548,4,0,1.0
2012-08-18 07:00:00,37.041,15.757,21.171,74.082,706.897,685.223,22.136,1413.794,102.978938889,81.3583466667,21.6205922222,205.957877778,36.032931048,36.0342592401,0.171275822881,72.0658620961,1749.526,1680.247,166.915,3499.052,0.765063009872,0.765101133035,0.0972561465973,0.765063009872,6.0,6.0,0.0,7.0,669.856,669.466,0.965,1339.712,5,0,1.0
2012-08-18 07:15:00,52.301,31.102,20.766,104.602,260.99,239.654,34.585,521.98,125.945022222,102.068474444,23.8765477778,251.890044444,32.8848070249,33.8219609742,4.78952251469,65.7696140497,1710.261,1642.407,191.464,3420.522,0.962917988886,0.965060419702,0.993338930371,0.962917988886,17.0,16.0,0.0,31.0,208.689,208.552,13.819,417.378,6,0,1.0
2012-08-18 07:30:00,78.355,56.704,20.771,156.71,686.419,665.144,22.136,1372.838,184.395293333,162.957193333,21.4381,368.790586667,58.0252003173,58.0107815637,0.171860702965,116.050400635,3861.056,3836.958,163.386,7722.112,0.859661348813,0.859667684853,0.103818065068,0.859661348813,9.0,9.0,0.0,16.0,608.064,608.44,1.365,1216.128,7,0,1.0
2012-08-18 07:45:00,64.68,43.292,20.78,129.36,1101.21,1079.72,22.187,2202.416,177.811298889,156.321637778,21.4896244444,355.622561111,175.752695251,175.746963699,0.175115125209,351.505198985,3902.328,3893.485,165.931,7804.582,0.984936370853,0.984935635169,0.123974012635,0.984936442833,10.0,10.0,0.0,16.0,1036.53,1036.428,1.407,2073.056,8,0,1.0
2012-08-18 08:00:00,64.244,42.537,20.955,128.488,716.512,637.925,166.456,1433.024,122.098416667,93.5350322222,28.5633844444,244.196833333,50.7752474925,43.9669926597,20.3121144477,101.550494985,4033.512,3610.286,574.722,8067.024,0.842465886084,0.798553295601,0.959911636406,0.842465886084,13.0,7.0,6.0,20.0,652.268,595.388,145.501,1304.536,9,0,1.0
2012-08-18 08:15:00,100.105,78.685,20.936,200.21,286.783,265.443,22.234,573.566,123.459958889,101.87217,21.5877888889,246.919917778,25.6773003937,25.6884365051,0.182538788262,51.3546007874,710.748,645.313,169.327,1421.496,0.957742632741,0.957792874064,0.170008988354,0.957742632741,5.0,5.0,0.0,6.0,186.678,186.758,1.298,373.356,10,0,0.376666666667
2012-08-18 08:30:00,89.535,68.153,20.983,179.07,641.7,619.983,22.197,1283.4,93.8786722222,72.3036677778,21.5750044444,187.757344444,22.2431513269,22.2326581438,0.18263911906,44.4863026538,1336.817,1257.646,189.269,2673.634,0.538695309418,0.53825361194,-0.0521471543098,0.538695309418,3.0,3.0,0.0,4.0,552.165,551.83,1.214,1104.33,11,0,0.0
2012-08-18 08:45:00,37.129,15.729,21.058,74.258,870.192,848.607,22.3,1740.384,69.3341611111,47.7338277778,21.6003333333,138.668322222,58.375748812,58.3733402248,0.168222507452,116.751497624,2688.92,2619.984,176.074,5377.84,0.764141858347,0.764068522125,-0.10473037812,0.764141858347,7.0,7.0,0.0,7.0,833.063,832.878,1.242,1666.126,12,0,0.0
2012-08-18 09:00:00,89.366,67.885,21.068,178.732,172.658,150.849,22.037,345.316,148.756281111,127.197403333,21.5588777778,297.512562222,22.7026378316,22.6811155901,0.163232913142,45.4052756632,295.181,233.8,170.369,590.362,0.996698439242,0.99675158726,-0.0269454366879,0.996698439242,1.0,1.0,0.0,1.0,83.292,82.964,0.969,166.584,13,1,0.0
2012-08-18 09:15:00,36.931,15.669,20.842,73.862,90.49,68.839,21.985,180.98,44.7621066667,23.2509966667,21.51111,89.5242133333,17.9383840281,17.9298967887,0.180398897114,35.8767680562,297.874,203.941,184.185,595.748,0.997165529038,0.99728037147,-0.0568008924061,0.997165529038,1.0,1.0,0.0,2.0,53.559,53.17,1.143,107.118,14,1,0.0
2012-08-18 09:30:00,36.96,15.664,20.997,73.92,872.407,850.568,22.107,1744.814,126.293467778,104.750167778,21.5433,252.586935556,64.3149058551,64.3000186015,0.165250903043,128.62981171,3020.532,2949.275,172.745,6041.064,0.767547736868,0.767496120234,-0.0517265693426,0.767547736868,6.0,6.0,0.0,6.0,835.447,834.904,1.11,1670.894,15,1,0.0
2012-08-18 09:45:00,36.95,15.682,20.988,73.9,157.585,135.986,22.117,315.17,109.615521111,88.0667477778,21.5487733333,219.231042222,50.7059459414,50.6876968227,0.170377418381,101.411891883,340.525,273.744,166.253,681.05,0.999088054774,0.999091971562,0.0586285148266,0.999088054774,3.0,3.0,0.0,3.0,120.635,120.304,1.129,241.27,16,1,0.0
2012-08-18 10:00:00,36.919,15.678,20.776,73.838,479.553,458.391,22.07,959.106,66.45665,44.9817833333,21.4748666667,132.9133,35.4078386183,35.3891915718,0.178113473223,70.8156772366,1059.601,991.305,174.756,2119.202,0.874925119105,0.874519766968,0.0685529548398,0.874925119105,3.0,3.0,0.0,3.0,442.634,442.713,1.294,885.268,17,1,0.0
2012-08-18 10:15:00,89.427,68.047,21.072,178.854,1069.52,1047.79,22.145,2139.046,137.281795556,115.646564444,21.6352444444,274.563604444,55.2564782665,55.2465958362,0.171097108368,110.513181701,2191.299,2124.225,175.314,4382.61,0.686807968754,0.686754374253,0.00533184458258,0.686807223987,4.0,4.0,0.0,4.0,980.093,979.743,1.073,1960.192,18,1,0.0
2012-08-18 10:30:00,36.662,15.724,20.818,73.324,681.705,660.247,22.107,1363.41,74.6296722222,53.0371877778,21.5924844444,149.259344444,37.6998099546,37.7054625979,0.175378182759,75.3996199093,1527.305,1440.33,178.341,3054.61,0.762992994651,0.762874136362,-0.00553428245285,0.762992994651,4.0,4.0,0.0,5.0,645.043,644.523,1.289,1290.086,19,1,0.0
2012-08-18 10:45:00,89.517,68.149,21.016,179.034,100.294,78.718,22.065,200.588,91.4222755556,69.8342655556,21.58801,182.844551111,1.9750787235,1.96860458293,0.166112305411,3.950157447,251.06,169.689,170.237,502.12,0.984095202574,0.992108582887,-0.0065709064499,0.984095202574,0.0,0.0,0.0,0.0,10.777,10.569,1.049,21.554,20,1,0.0
2012-08-18 11:00:00,89.523,68.065,21.166,179.046,532.159,510.706,22.23,1064.318,119.911642222,98.3304255556,21.5812166667,239.823284444,36.4680324373,36.4612646304,0.163470559272,72.9360648746,1113.884,1044.739,170.781,2227.768,0.865348831057,0.865374978046,-0.039225494577,0.865348831057,3.0,3.0,0.0,4.0,442.636,442.641,1.064,885.272,21,1,0.0
2012-08-18 11:15:00,37.12,15.747,20.837,74.24,835.141,813.335,22.102,1670.282,94.0842733333,72.5257433333,21.55853,188.168546667,38.0629975653,38.0600170802,0.172569517162,76.1259951305,1819.776,1749.836,176.22,3639.552,0.583021523175,0.582838962193,0.00300123175932,0.583021523175,4.0,4.0,0.0,4.0,798.021,797.588,1.265,1596.042,22,1,0.0
2012-08-18 11:30:00,37.105,15.752,20.701,74.21,90.961,69.125,22.088,181.922,85.2384355556,63.7270488889,21.5113866667,170.476871111,14.5015265413,14.4986842838,0.185601998139,29.0030530826,284.495,206.577,181.198,568.99,0.995081402346,0.995233644905,0.0618677907,0.995081402346,1.0,1.0,0.0,2.0,53.856,53.373,1.387,107.712,23,1,0.0
2012-08-18 11:45:00,37.396,15.881,20.884,74.792,768.799,747.228,22.032,1537.598,113.840213333,92.2989144444,21.5412988889,227.680426667,44.7384672715,44.7343185626,0.178521615766,89.4769345431,2658.263,2592.516,173.501,5316.526,0.661308073314,0.661322781313,0.0550997989905,0.661308073314,6.0,6.0,0.0,6.0,731.403,731.347,1.148,1462.806,24,1,0.0
2012-08-18 12:00:00,89.332,68.158,21.082,178.664,158.345,136.722,22.168,316.69,105.846981111,84.2452433333,21.6017377778,211.693962222,27.7108300313,27.7078495128,0.164314973708,55.4216600627,291.693,218.658,169.343,583.386,0.99819554852,0.99823505749,-0.031291510907,0.99819554852,1.0,1.0,0.0,2.0,69.013,68.564,1.086,138.026,25,1,0.0
2012-08-18 12:15:00,37.064,15.747,20.903,74.128,598.774,576.921,22.159,1197.548,69.5758266667,47.9786366667,21.59719,139.151653333,39.8646527731,39.8432330483,0.168995996523,79.7293055462,1352.441,1275.54,172.817,2704.882,0.849360048801,0.849343767928,-0.0215713482688,0.849360048801,4.0,4.0,0.0,4.0,561.71,561.174,1.256,1123.42,26,1,0.0
2012-08-18 12:30:00,105.229,83.879,21.213,210.458,529.476,507.9,22.215,1058.952,139.998073333,118.349572222,21.6485011111,279.996146667,31.6362493355,31.608927524,0.165798425528,63.272498671,1029.57,957.043,169.797,2059.14,0.858123809973,0.857756141264,-0.0513583974372,0.858123809973,3.0,3.0,0.0,3.0,424.247,424.021,1.002,848.494,27,1,0.0
2012-08-18 12:45:00,37.286,15.798,21.195,74.572,154.151,132.089,22.211,308.302,90.2369533333,68.5519433333,21.68501,180.473906667,28.4564483667,28.4467322256,0.168426179966,56.9128967333,345.355,270.477,171.466,690.71,0.996949728316,0.996994090485,-0.0412960722004,0.996949728316,2.0,2.0,0.0,3.0,116.865,116.291,1.016,233.73,28,1,0.0
2012-08-18 13:00:00,36.937,15.71,20.926,73.874,770.867,748.99,22.239,1541.734,66.9718122222,45.3791455556,21.5926666667,133.943624444,66.3927464661,66.3614612664,0.195489932431,132.785492932,2698.315,2615.668,186.891,5396.63,0.842595454592,0.842531187171,0.101474677585,0.842595454592,6.0,6.0,0.0,6.0,733.93,733.28,1.313,1467.86,29,1,0.0
2012-08-18 13:15:00,152.545,131.03,21.082,305.09,166.613,144.887,22.23,333.226,157.313547778,135.593531111,21.7200166667,314.627095556,3.75629683433,3.76440049487,0.168042875342,7.51259366866,244.185,170.54,169.727,488.37,0.995817579457,0.99794845583,0.0243041650883,0.995817579457,0.0,0.0,0.0,0.0,14.068,13.857,1.148,28.136,30,1,0.0
2012-08-18 13:30:00,37.217,15.798,21.11,74.434,153.137,131.312,22.333,306.274,54.9876266667,33.3303811111,21.6572455556,109.975253333,24.5840333813,24.5820267858,0.178451018796,49.1680667626,355.267,267.31,181.393,710.534,0.996444628256,0.996496682671,-0.0199092191892,0.996444628256,2.0,2.0,0.0,4.0,115.92,115.514,1.223,231.84,31,1,0.0
2012-08-18 13:45:00,37.166,15.757,21.063,74.332,783.151,761.26,22.286,1566.302,101.488315556,79.8187688889,21.6695466667,202.976631111,64.5933580624,64.5904551585,0.170176088349,129.186716125,2339.908,2262.585,178.337,4679.816,0.871556308142,0.871628888638,-0.0644079621938,0.871556308142,6.0,6.0,0.0,6.0,745.985,745.503,1.223,1491.97,32,1,0.0
2012-08-18 14:00:00,37.184,15.844,21.18,74.368,161.123,139.43,22.168,322.246,140.538045556,118.867008889,21.6710366667,281.076091111,37.0873254148,37.0795506372,0.163061490923,74.1746508297,349.783,270.991,166.536,699.566,0.998247200201,0.998268136278,-0.00879070835615,0.998247200201,3.0,3.0,0.0,3.0,123.939,123.586,0.988,247.878,33,1,0.0
2012-08-18 14:15:00,36.965,15.743,20.992,73.93,938.044,915.829,22.215,1876.088,48.8782655556,27.2414911111,21.6367744444,97.7565311111,47.092608174,47.074011784,0.186065130308,94.1852163481,1974.175,1894.703,182.14,3948.35,0.636261401273,0.636186323332,0.0802512219221,0.636261401273,3.0,3.0,0.0,3.0,901.079,900.086,1.223,1802.158,34,1,0.0
2012-08-18 14:30:00,89.661,68.232,21.115,179.322,730.332,708.639,22.183,1460.664,123.128163333,101.440514444,21.6876488889,246.256326667,41.4208423161,41.407569229,0.166717217933,82.8416846321,1446.437,1381.199,170.008,2892.874,0.82355107614,0.823414488744,-0.00473039816884,0.82355107614,3.0,3.0,0.0,4.0,640.671,640.407,1.068,1281.342,35,1,0.0
2012-08-18 14:45:00,37.114,15.655,21.082,74.228,159.849,138.06,22.342,319.698,104.86443,83.1889622222,21.6754677778,209.72886,37.5100242421,37.5013520816,0.177874310605,75.0200484842,344.791,272.871,176.724,689.582,0.997899432725,0.997933447994,0.0321251475045,0.997899432725,2.0,2.0,0.0,3.0,122.735,122.405,1.26,245.47,36,1,0.0
2012-08-18 15:00:00,37.146,15.733,20.978,74.292,488.798,467.335,22.093,977.596,80.0861888889,58.52792,21.5582688889,160.172377778,30.5611520113,30.5717466998,0.182063303934,61.1223040226,1078.209,1002.114,181.783,2156.418,0.842700375672,0.84254323865,0.0517821026399,0.842700375672,3.0,3.0,0.0,4.0,451.652,451.602,1.115,903.304,37,1,0.0
2012-08-18 15:15:00,88.51,67.209,21.039,177.02,825.803,803.969,22.117,1651.606,107.551555556,85.9996422222,21.5519133333,215.103111111,41.988335368,41.9776940886,0.173852037252,83.976670736,1701.749,1637.651,178.002,3403.498,0.738002620999,0.73801029533,-0.0190149334982,0.738002620999,5.0,5.0,0.0,5.0,737.293,736.76,1.078,1474.586,38,1,0.0
2012-08-18 15:30:00,90.509,69.098,20.837,181.018,536.509,514.825,22.041,1073.018,110.244082222,88.7126455556,21.5314366667,220.488164444,31.822279726,31.8170302778,0.165332796786,63.644559452,1106.634,1034.026,163.458,2213.268,0.847192321802,0.847137466001,0.0524414050203,0.847192321802,5.0,5.0,0.0,5.0,446.0,445.727,1.204,892.0,39,1,0.0
2012-08-18 15:45:00,88.712,67.264,21.006,177.424,91.561,69.926,22.215,183.122,89.8166877778,68.2443177778,21.57237,179.633375556,0.4815087191,0.44584888614,0.171602406017,0.963017438199,238.99,161.301,173.817,477.98,0.763366761576,0.872202459969,-0.0179467244591,0.763366761576,0.0,0.0,0.0,0.0,2.849,2.662,1.209,5.698,40,1,0.0
2012-08-18 16:00:00,36.982,15.701,21.072,73.964,706.265,684.586,22.102,1412.53,78.1150133333,56.5490566667,21.5659566667,156.230026667,41.3189886472,41.3109171087,0.168049357487,82.6379772943,1575.824,1502.471,179.989,3151.648,0.796041534322,0.796121242605,-0.0922750350866,0.796041534322,4.0,4.0,0.0,6.0,669.283,668.885,1.03,1338.566,41,1,0.0
2012-08-18 16:15:00,103.071,81.537,21.082,206.142,559.819,538.083,22.126,1119.638,146.492483333,124.873242222,21.6192411111,292.984966667,31.1245561475,31.1206820177,0.164297163825,62.249112295,1082.328,1011.108,169.98,2164.656,0.817344104176,0.817298389241,-0.0758856351174,0.817344104176,3.0,3.0,0.0,3.0,456.748,456.546,1.044,913.496,42,1,0.0
2012-08-18 16:30:00,94.604,73.08,21.195,189.208,152.334,130.71,22.168,304.668,133.728262222,112.103743333,21.6245188889,267.456524444,24.3931411448,24.3898500593,0.156584018035,48.7862822896,439.591,404.433,164.958,879.182,0.997426505409,0.997463539112,-0.0592021433262,0.997426505409,1.0,1.0,0.0,1.0,57.73,57.63,0.973,115.46,43,1,0.0
2012-08-18 16:45:00,94.512,72.964,21.138,189.024,843.236,821.439,22.215,1686.472,115.783171111,94.1778166667,21.6053544444,231.566342222,43.5439137536,43.5340605626,0.16295921657,87.0878275072,1852.477,1803.208,172.957,3704.954,0.722526844569,0.722488987892,-0.0564848297603,0.722526844569,3.0,3.0,0.0,3.0,748.724,748.475,1.077,1497.448,44,1,0.0
2012-08-18 17:00:00,145.627,124.207,21.148,291.254,150.26,128.623,22.225,300.52,147.574302222,125.984418889,21.5898833333,295.148604444,0.835402796812,0.806107426161,0.162355995061,1.67080559362,447.273,417.683,163.726,894.546,0.725198069844,0.745810785231,0.015531898624,0.725198069844,0.0,0.0,0.0,0.0,4.633,4.416,1.077,9.266,45,1,0.0
2012-08-18 17:15:00,37.062,15.675,20.851,74.124,148.025,126.341,22.112,296.05,74.9546322222,53.4168222222,21.53781,149.909264444,43.0282556107,43.0546594949,0.183133224997,86.0565112213,449.511,384.631,184.606,899.022,0.998980297529,0.998984349538,0.00807085164112,0.998980297529,3.0,3.0,0.0,4.0,110.963,110.666,1.261,221.926,46,0,0.0
2012-08-18 17:30:00,36.799,15.712,20.926,73.598,662.256,640.224,22.079,1324.512,82.7191622222,61.1478444444,21.5713177778,165.438324444,35.4283331165,35.3953637534,0.180779449191,70.856666233,1424.614,1344.876,182.798,2849.228,0.745360214063,0.745239834862,-0.000334574891973,0.745360214063,3.0,3.0,0.0,3.0,625.457,624.512,1.153,1250.914,47,0,0.0
2012-08-18 17:45:00,37.011,15.738,21.082,74.022,90.553,68.723,22.154,181.106,72.3213544444,50.7427677778,21.5785866667,144.642708889,24.4327006473,24.4239805286,0.171607748658,48.8654012945,290.641,211.903,175.842,581.282,0.997950031659,0.997978337314,-0.0606779229423,0.997950031659,1.0,1.0,0.0,1.0,53.542,52.985,1.072,107.084,48,0,0.0
2012-08-18 18:00:00,36.911,15.692,20.997,73.822,724.552,703.108,22.098,1449.104,58.3788266667,36.8413233333,21.5375033333,116.757653333,41.5321474081,41.5348292645,0.178152104682,83.0642948163,1557.471,1468.918,185.809,3114.942,0.759183457953,0.759138583078,-0.0423814506063,0.759183457953,3.0,3.0,0.0,3.0,687.641,687.416,1.101,1375.282,49,0,0.0
2012-08-18 18:15:00,88.701,67.227,20.917,177.402,91.336,69.547,22.013,182.672,89.9018655556,68.35616,21.5457055556,179.803731111,0.464318267506,0.433909238061,0.170595094558,0.928636535012,239.029,158.753,175.176,478.058,0.744246585431,0.86443195513,0.00437764092601,0.744246585431,0.0,0.0,0.0,0.0,2.635,2.32,1.096,5.27,50,0,0.0
2012-08-18 18:30:00,37.053,15.65,21.124,74.106,89.684,68.052,22.037,179.368,45.05067,23.47154,21.57913,90.10134,18.0273161563,18.0151527116,0.166202202694,36.0546323126,288.5,211.481,176.509,577.0,0.995504509913,0.995566927378,-0.0800957139313,0.995504509913,1.0,1.0,0.0,1.0,52.631,52.402,0.913,105.262,51,0,0.0
2012-08-18 18:45:00,36.958,15.669,21.133,73.916,497.656,475.798,22.126,995.312,85.7467722222,64.1437811111,21.6029911111,171.493544444,26.3304181083,26.3199520076,0.166087222381,52.6608362166,1096.262,1018.505,175.013,2192.524,0.789891991073,0.78984095738,-0.0582927564574,0.789891991073,3.0,3.0,0.0,3.0,460.698,460.129,0.993,921.396,52,0,0.0
2012-08-18 19:00:00,36.956,15.696,21.133,73.912,90.562,68.718,22.084,181.124,73.07316,51.4860955556,21.5870644444,146.14632,24.1318497387,24.1121691183,0.168850435896,48.2636994774,288.044,204.327,173.259,576.088,0.998622209782,0.998670057927,-0.0349527021293,0.998622209782,2.0,2.0,0.0,2.0,53.606,53.022,0.951,107.212,53,0,0.0
2012-08-18 19:15:00,36.997,15.652,21.049,73.994,485.385,463.475,22.046,970.77,56.5979344444,35.0139366667,21.5839977778,113.195868889,35.0376631588,35.0296433384,0.168778679005,70.0753263177,1067.757,993.772,179.637,2135.514,0.870778797945,0.870807471848,-0.0868993029435,0.870778797945,3.0,3.0,0.0,3.0,448.388,447.823,0.997,896.776,54,0,0.0
2012-08-18 19:30:00,89.552,68.301,20.997,179.104,641.019,619.288,22.098,1282.038,140.697367778,119.104273333,21.5930944444,281.394735556,41.9223279309,41.9007413351,0.175042664344,83.8446558618,1272.06,1210.129,169.363,2544.12,0.873456988003,0.873337344745,0.0675816478324,0.873456988003,3.0,3.0,0.0,4.0,551.467,550.987,1.101,1102.934,55,0,0.0
2012-08-18 19:45:00,102.219,80.912,20.955,204.438,159.876,138.338,22.178,319.752,116.56653,94.9513188889,21.6152111111,233.13306,22.4053503703,22.407492939,0.167511983497,44.8107007406,290.902,214.227,168.831,581.804,0.997627053782,0.997682235841,0.0105823421319,0.997627053782,1.0,1.0,0.0,1.0,57.657,57.426,1.223,115.314,56,0,0.0
2012-08-18 20:00:00,89.401,68.181,20.988,178.802,701.571,679.605,22.088,1403.142,110.213873333,88.5804744444,21.6333988889,220.427746667,34.5646462487,34.5480956809,0.180130683616,69.1292924973,1442.424,1357.62,179.02,2884.848,0.754914743257,0.754981717376,0.0613378047848,0.754914743257,4.0,4.0,0.0,5.0,612.17,611.424,1.1,1224.34,57,0,0.0
2012-08-18 20:15:00,37.229,15.754,21.209,74.458,518.884,497.275,22.253,1037.768,85.4694455556,63.81124,21.6582055556,170.938891111,31.7956038632,31.7931304238,0.168161474164,63.5912077263,1183.813,1116.13,174.421,2367.626,0.819934300583,0.819614489073,-0.0321184185907,0.819934300583,4.0,4.0,0.0,5.0,481.655,481.521,1.044,963.31,58,0,0.0
2012-08-18 20:30:00,102.691,81.259,21.058,205.382,688.561,667.098,22.263,1377.122,123.85219,102.219061111,21.6331288889,247.70438,31.0604985654,31.0747349703,0.175232758126,62.1209971307,1335.934,1271.532,174.462,2671.868,0.728733454301,0.728640868814,0.0373832467981,0.728733454301,3.0,3.0,0.0,4.0,585.87,585.839,1.205,1171.74,59,0,0.0
2012-08-18 20:45:00,88.45,67.163,20.922,176.9,155.629,134.001,22.136,311.258,107.654921111,86.0931933333,21.5617277778,215.309842222,28.9186141205,28.8817576479,0.18030058423,57.837228241,288.747,211.335,183.27,577.494,0.997862946494,0.997882495214,-0.00531903161676,0.997862946494,1.0,1.0,0.0,1.0,67.179,66.838,1.214,134.358,60,0,0.0
2012-08-18 21:00:00,36.784,15.481,20.936,73.568,487.425,465.991,21.999,974.85,70.31135,48.82479,21.48656,140.6227,39.9937785943,39.9787152347,0.169624028929,79.9875571886,1117.44,1046.011,179.015,2234.88,0.888024092404,0.888057830829,-0.0659339309199,0.888024092404,4.0,4.0,0.0,5.0,450.641,450.51,1.063,901.282,61,0,0.0
2012-08-18 21:15:00,105.552,84.231,20.865,211.104,551.427,529.729,22.173,1102.854,146.842936667,125.32329,21.5196466667,293.685873333,30.0641513133,30.0590393786,0.16481138186,60.1283026265,1064.394,994.104,172.47,2128.788,0.82663285246,0.826696085149,-0.0542747768069,0.82663285246,3.0,3.0,0.0,3.0,445.875,445.498,1.308,891.75,62,0,0.0
